river_name,country,original_lat,original_lon,adjusted_lon,used_lat,used_lon,date,u_ms,v_ms,current_speed_ms,was_clamped,file_source,depth_type
Ismailiya Canal,Egypt,34.97631951012209,34.77348029176895,34.77348029176895,34.97631951012209,34.77348029176895,2024-08-31,-0.01900000125169754,-0.0010000000474974513,0.01902629884290434,False,uv3z_08-31-2024.nc4,bottom
Ishikari,Japan,53.1897461296965,157.35857965062996,157.35857965062996,53.1897461296965,157.35857965062996,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Kayan,Indonesia,3.2325530871170667,130.84921266975874,130.84921266975874,3.2325530871170667,130.84921266975874,2024-08-31,-0.0010000000474974513,0.017000000923871994,0.01702938729099328,False,uv3z_08-31-2024.nc4,bottom
Barito,Indonesia,-3.704248905768442,127.51680283501557,127.51680283501557,-3.704248905768442,127.51680283501557,2024-08-31,0.04700000211596489,-0.01900000125169754,0.05069516985340134,False,uv3z_08-31-2024.nc4,bottom
Purari,Papua New Guinea,-8.675058687937385,161.60513557724875,161.60513557724875,-8.675058687937385,161.60513557724875,2024-08-31,0.0,0.0,0.0,False,uv3z_08-31-2024.nc4,bottom
Indragi,Indonesia,-0.39811424673180323,115.043801765038,115.043801765038,-0.39811424673180323,115.043801765038,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Okavango,Botswana,-20.313603540645307,23.93749538596179,23.93749538596179,-20.313603540645307,23.93749538596179,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Cubango,Angola,-20.313603540645307,23.93749538596179,23.93749538596179,-20.313603540645307,23.93749538596179,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Orange,South Africa,-35.52143167794106,28.911650289025296,28.911650289025296,-35.52143167794106,28.911650289025296,2024-08-31,-0.07500000298023224,-0.0690000057220459,0.10191173257617207,False,uv3z_08-31-2024.nc4,bottom
Orange,South Africa,-34.79526686120764,27.530266725050584,27.530266725050584,-34.79526686120764,27.530266725050584,2024-08-31,0.020000001415610313,-0.04400000348687172,0.04833218765449313,False,uv3z_08-31-2024.nc4,bottom
Semliki,Uganda,2.428722000792983,34.89105063287535,34.89105063287535,2.428722000792983,34.89105063287535,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Semliki,Democratic Republic of the Congo,-0.14840175562846117,32.94741667204237,32.94741667204237,-0.14840175562846117,32.94741667204237,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Koukourou,Central African Republic,8.359241959772815,21.966575104631662,21.966575104631662,8.359241959772815,21.966575104631662,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Chari,Chad,13.432488090877802,16.74412555608786,16.74412555608786,13.432488090877802,16.74412555608786,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Bamingui,Central African Republic,9.809882850334265,21.023783811756015,21.023783811756015,9.809882850334265,21.023783811756015,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Jordan,Jordan,36.52867225826801,39.43253798383215,39.43253798383215,36.52867225826801,39.43253798383215,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Jordan,Israel,36.52794408767777,39.43319024647353,39.43319024647353,36.52794408767777,39.43319024647353,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Genale,Ethiopia,6.630348499440198,43.832701762492846,43.832701762492846,6.630348499440198,43.832701762492846,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Yarkant,China,49.06317837628041,90.04404231239019,90.04404231239019,49.06317837628041,90.04404231239019,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Taz,Russia,90.0,87.47195329660028,87.47195329660028,90.0,87.47195329660028,2024-08-31,0.0,0.0010000000474974513,0.0010000000474974513,False,uv3z_08-31-2024.nc4,bottom
Liao,China,49.40557220337289,135.98371547215822,135.98371547215822,49.40557220337289,135.98371547215822,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Yuan,China,33.589072826113195,125.68503191717704,125.68503191717704,33.589072826113195,125.68503191717704,2024-08-31,0.10600000619888306,-0.009000000543892384,0.10638139557250276,False,uv3z_08-31-2024.nc4,bottom
Yuan,China,33.53020740854532,124.66994818154988,124.66994818154988,33.53020740854532,124.66994818154988,2024-08-31,0.032999999821186066,0.026000000536441803,0.04201190326673209,False,uv3z_08-31-2024.nc4,bottom
Sutlej,India,36.63668005826958,85.45401574987164,85.45401574987164,36.63668005826958,85.45401574987164,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Sutlej,India,34.01429407939554,79.0612983122755,79.0612983122755,34.01429407939554,79.0612983122755,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Atbara,Sudan,16.70769196901272,39.965436561828874,39.965436561828874,16.70769196901272,39.965436561828874,2024-08-31,-0.006000000052154064,-0.08300000429153442,0.08321658916959154,False,uv3z_08-31-2024.nc4,bottom
Atbara,Sudan,17.92953839917085,39.61125794756669,39.61125794756669,17.92953839917085,39.61125794756669,2024-08-31,-0.005000000353902578,0.01600000075995922,0.01676305544516636,False,uv3z_08-31-2024.nc4,bottom
Biya,Russia,66.52604082031735,97.68926708707102,97.68926708707102,66.52604082031735,97.68926708707102,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Biya,Russia,67.23549457535607,97.28432069722244,97.28432069722244,67.23549457535607,97.28432069722244,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Nakanbé,Ghana,9.61423346424947,-1.0844953517125695,358.9155046482874,9.61423346424947,358.9155046482874,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Nakanbé,Burkina Faso,10.12396054997066,-1.2820765768266071,358.7179234231734,10.12396054997066,358.7179234231734,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Vilyuy,Russia,90.0,121.99148599999711,121.99148599999711,90.0,121.99148599999711,2024-08-31,0.0010000000474974513,0.0020000000949949026,0.0022360680837073196,False,uv3z_08-31-2024.nc4,bottom
Vilyuy,Russia,90.0,140.7409930469673,140.7409930469673,90.0,140.7409930469673,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0014142136295446348,False,uv3z_08-31-2024.nc4,bottom
Han,China,38.15079403674461,124.0963375436879,124.0963375436879,38.15079403674461,124.0963375436879,2024-08-31,-0.005000000353902578,0.013000000268220901,0.013928388654570543,False,uv3z_08-31-2024.nc4,bottom
Han,China,38.62783373427263,122.16118299719268,122.16118299719268,38.62783373427263,122.16118299719268,2024-08-31,0.00800000037997961,0.020000001415610313,0.02154066068402008,False,uv3z_08-31-2024.nc4,bottom
Mahäna Nadï,India,24.591729905558957,92.72880969947623,92.72880969947623,24.591729905558957,92.72880969947623,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Mahäna Nadï,India,22.75287284184824,95.91141654758545,95.91141654758545,22.75287284184824,95.91141654758545,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Sassandra,Ivory Coast,7.805968157658337,-7.840794856650624,352.15920514334937,7.805968157658337,352.15920514334937,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Sassandra,Ivory Coast,5.488489599848529,-6.750918338146766,353.2490816618532,5.488489599848529,353.2490816618532,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Gan,China,33.90333096392244,129.1104978887552,129.1104978887552,33.90333096392244,129.1104978887552,2024-08-31,0.14600001275539398,0.16500000655651093,0.22032023485877064,False,uv3z_08-31-2024.nc4,bottom
Gan,China,33.90333096392244,129.1104978887552,129.1104978887552,33.90333096392244,129.1104978887552,2024-08-31,0.14600001275539398,0.16500000655651093,0.22032023485877064,False,uv3z_08-31-2024.nc4,bottom
Krishna,India,18.19471301374745,87.93924512391956,87.93924512391956,18.19471301374745,87.93924512391956,2024-08-31,0.01600000075995922,0.0010000000474974513,0.016031220303323466,False,uv3z_08-31-2024.nc4,bottom
Krishna,India,18.59729302255784,88.29124952937718,88.29124952937718,18.59729302255784,88.29124952937718,2024-08-31,-0.024000000208616257,-0.03800000250339508,0.04494441233648086,False,uv3z_08-31-2024.nc4,bottom
Kwango,Democratic Republic of the Congo,-3.726964802121642,19.33023821866716,19.33023821866716,-3.726964802121642,19.33023821866716,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Kafue,Zambia,-17.879711558635165,32.22275287748384,32.22275287748384,-17.879711558635165,32.22275287748384,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Jequitinhonha,Brazil,-17.753333800606356,-43.26131968865548,316.7386803113445,-17.753333800606356,316.7386803113445,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Chubut,Argentina,-53.96502552950805,-73.98009080319764,286.01990919680236,-53.96502552950805,286.01990919680236,2024-08-31,-0.021000001579523087,0.04200000315904617,0.04695743105941658,False,uv3z_08-31-2024.nc4,bottom
Mendoza,Argentina,-36.467061566021826,-77.28888329480132,282.71111670519866,-36.467061566021826,282.71111670519866,2024-08-31,0.003000000026077032,0.003000000026077032,0.004242640723997777,False,uv3z_08-31-2024.nc4,bottom
Salado,Argentina,-37.352407908220876,-67.59517333968785,292.40482666031215,-37.352407908220876,292.40482666031215,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Branco,Brazil,-1.5218197785069252,-68.90113903575454,291.09886096424543,-1.5218197785069252,291.09886096424543,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Purús,Brazil,-4.060459072889008,-68.44300606302451,291.55699393697546,-4.060459072889008,291.55699393697546,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Meta,Colombia,6.867105530290941,-75.08575751314461,284.9142424868554,6.867105530290941,284.9142424868554,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Madre de Dios,Bolivia,-11.555550123064066,-72.79789194333033,287.20210805666966,-11.555550123064066,287.20210805666966,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Paraiba,Brazil,-24.491853083845513,-45.661102656684314,314.3388973433157,-24.491853083845513,314.3388973433157,2024-08-31,-0.12400000542402267,-0.11500000208616257,0.16911830718457138,False,uv3z_08-31-2024.nc4,bottom
Uruguay,Brazil,-37.98900243156679,-64.78843283866624,295.21156716133373,-37.98900243156679,295.21156716133373,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Pilcomayo,Bolivia,-28.931554857675746,-64.20041806747403,295.79958193252594,-28.931554857675746,295.79958193252594,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Lom,Cameroon,5.461987859921861,14.611770271019433,14.611770271019433,5.461987859921861,14.611770271019433,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Tshuapa,Democratic Republic of the Congo,-0.31134876918930765,23.102870981112808,23.102870981112808,-0.31134876918930765,23.102870981112808,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Omo,Ethiopia,5.024303449647653,40.12502348808328,40.12502348808328,5.024303449647653,40.12502348808328,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Mananantanana,Madagascar,-24.274308167689334,50.82039143945578,50.82039143945578,-24.274308167689334,50.82039143945578,2024-08-31,-0.024000000208616257,0.03400000184774399,0.04161730572322258,False,uv3z_08-31-2024.nc4,bottom
Ouham,Central African Republic,10.347246599223253,20.29895695153712,20.29895695153712,10.347246599223253,20.29895695153712,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Kadéï,Central African Republic,1.8298830989913946,17.888302939485513,17.888302939485513,1.8298830989913946,17.888302939485513,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Ruvuma,Mozambique,-11.648349924753546,45.014166826888655,45.014166826888655,-11.648349924753546,45.014166826888655,2024-08-31,0.03500000014901161,0.01900000125169754,0.039824616231613846,False,uv3z_08-31-2024.nc4,bottom
Helmand,Afghanistan,36.37190008711512,68.5773721671461,68.5773721671461,36.37190008711512,68.5773721671461,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Hong,China,22.9372849323512,118.55634479923864,118.55634479923864,22.9372849323512,118.55634479923864,2024-08-31,0.1340000033378601,0.07500000298023224,0.15356106714132123,False,uv3z_08-31-2024.nc4,bottom
Yamuna,India,29.084257867430384,91.17408733855825,91.17408733855825,29.084257867430384,91.17408733855825,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Narmada,India,24.661595252863023,81.40987866295704,81.40987866295704,24.661595252863023,81.40987866295704,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Dadu,China,34.2590754688726,115.45635788570252,115.45635788570252,34.2590754688726,115.45635788570252,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Xar Moron,China,53.472691723668795,134.42774294117766,134.42774294117766,53.472691723668795,134.42774294117766,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Kapuas,Indonesia,-0.2623241169497741,121.5814302194578,121.5814302194578,-0.2623241169497741,121.5814302194578,2024-08-31,0.0,0.0,0.0,False,uv3z_08-31-2024.nc4,bottom
Taritatu,Indonesia,-3.5296768839872974,154.40252535995546,154.40252535995546,-3.5296768839872974,154.40252535995546,2024-08-31,-0.006000000052154064,0.009000000543892384,0.010816654307867659,False,uv3z_08-31-2024.nc4,bottom
Chenab,Pakistan,33.59596900367152,78.63515338658249,78.63515338658249,33.59596900367152,78.63515338658249,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Anadyr’,Russia,90.0,180.0,180.0,90.0,180.0,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0014142136295446348,False,uv3z_08-31-2024.nc4,bottom
Olenëk,Russia,90.0,134.22173665694598,134.22173665694598,90.0,134.22173665694598,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0014142136295446348,False,uv3z_08-31-2024.nc4,bottom
Tom’,Russia,77.06061641122025,93.99403615806753,93.99403615806753,77.06061641122025,93.99403615806753,2024-08-31,0.018000001087784767,-0.04000000283122063,0.04386342742716204,False,uv3z_08-31-2024.nc4,bottom
Kamchatka,Russia,75.71386601849316,180.0,180.0,75.71386601849316,180.0,2024-08-31,0.01600000075995922,0.0,0.01600000075995922,False,uv3z_08-31-2024.nc4,bottom
Digul,Indonesia,-7.936438937427128,155.0012481095101,155.0012481095101,-7.936438937427128,155.0012481095101,2024-08-31,0.0,0.0010000000474974513,0.0010000000474974513,False,uv3z_08-31-2024.nc4,bottom
Tocantins,Brazil,-5.93045314419841,-54.23835639065822,305.7616436093418,-5.93045314419841,305.7616436093418,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Limpopo,Mozambique,-28.810833491226067,37.32453383737479,37.32453383737479,-28.810833491226067,37.32453383737479,2024-08-31,-0.08800000697374344,-0.18300001323223114,0.20305911964345671,False,uv3z_08-31-2024.nc4,bottom
San Juan,Argentina,-37.91659053354884,-74.98683101253731,285.0131689874627,-37.91659053354884,285.0131689874627,2024-08-31,-0.013000000268220901,0.0010000000474974513,0.013038405081479038,False,uv3z_08-31-2024.nc4,bottom
Mangoky,Madagascar,-24.14043315979369,48.470995760472526,48.470995760472526,-24.14043315979369,48.470995760472526,2024-08-31,0.018000001087784767,-0.04000000283122063,0.04386342742716204,False,uv3z_08-31-2024.nc4,bottom
Setit,Ethiopia,16.346260221378483,39.95858780409453,39.95858780409453,16.346260221378483,39.95858780409453,2024-08-31,-0.023000001907348633,-0.01600000075995922,0.02801785345198194,False,uv3z_08-31-2024.nc4,bottom
Mamberamo,Indonesia,-1.6413403755289602,153.52120982102866,153.52120982102866,-1.6413403755289602,153.52120982102866,2024-08-31,0.0010000000474974513,0.0,0.0010000000474974513,False,uv3z_08-31-2024.nc4,bottom
Kheta,Russia,90.0,113.63284896132129,113.63284896132129,90.0,113.63284896132129,2024-08-31,0.0010000000474974513,0.0020000000949949026,0.0022360680837073196,False,uv3z_08-31-2024.nc4,bottom
Chulyshman,Russia,65.01118439260438,99.8049896747846,99.8049896747846,65.01118439260438,99.8049896747846,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Konqi,China,49.30474245862329,99.50511192541616,99.50511192541616,49.30474245862329,99.50511192541616,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Tarim,China,49.06317837628041,90.04404231239019,90.04404231239019,49.06317837628041,90.04404231239019,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Desaguadero,Argentina,-37.926328293587595,-74.98683101253731,285.0131689874627,-37.926328293587595,285.0131689874627,2024-08-31,-0.013000000268220901,0.0010000000474974513,0.013038405081479038,False,uv3z_08-31-2024.nc4,bottom
Bahr el  Zeraf,South Sudan,8.615312142442717,33.99223271307182,33.99223271307182,8.615312142442717,33.99223271307182,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Sanaga,Cameroon,4.014215668761617,10.931106541006486,10.931106541006486,4.014215668761617,10.931106541006486,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Busira,Democratic Republic of the Congo,-0.31134876918930765,23.102870981112808,23.102870981112808,-0.31134876918930765,23.102870981112808,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Jubba,Somalia,-0.2705308750284493,47.456455577046526,47.456455577046526,-0.2705308750284493,47.456455577046526,2024-08-31,0.014000000432133675,0.024000000208616257,0.02778488837683757,False,uv3z_08-31-2024.nc4,bottom
Xiliao,China,53.472691723668795,134.42774294117766,134.42774294117766,53.472691723668795,134.42774294117766,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Sangha,Republic of the Congo,1.837445095954924,17.888302939485513,17.888302939485513,1.837445095954924,17.888302939485513,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Ruki,Democratic Republic of the Congo,-0.24234715841362586,21.096348030608084,21.096348030608084,-0.24234715841362586,21.096348030608084,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Songhua,China,60.26560827174564,147.51816495642905,147.51816495642905,60.26560827174564,147.51816495642905,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Min,China,33.27659389793486,116.43942639668258,116.43942639668258,33.27659389793486,116.43942639668258,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Khatanga,Russia,90.0,116.96308458725993,116.96308458725993,90.0,116.96308458725993,2024-08-31,0.0010000000474974513,0.0020000000949949026,0.0022360680837073196,False,uv3z_08-31-2024.nc4,bottom
Grande,Brazil,-22.372558814541804,-56.30771397561462,303.6922860243854,-22.372558814541804,303.6922860243854,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Grande,Brazil,-22.41776593369623,-56.06542558195689,303.9345744180431,-22.41776593369623,303.9345744180431,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Syr Darya,Kazakhstan,57.5297249932629,68.75109145063014,68.75109145063014,57.5297249932629,68.75109145063014,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Syr Darya,Kazakhstan,57.67145248309263,68.5305179674079,68.5305179674079,57.67145248309263,68.5305179674079,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Naryn,Kyrgyzstan,50.99038220506098,81.59751288279021,81.59751288279021,50.99038220506098,81.59751288279021,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Naryn,Kyrgyzstan,50.828772003273926,80.87774105804193,80.87774105804193,50.828772003273926,80.87774105804193,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Mouhoun,Ghana,9.57995928760691,-1.9067267663755878,358.0932732336244,9.57995928760691,358.0932732336244,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Mouhoun,Burkina Faso,9.57995928760691,-1.9067267663755878,358.0932732336244,9.57995928760691,358.0932732336244,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Volta,Ghana,9.614725066616868,-1.086751093347309,358.9132489066527,9.614725066616868,358.9132489066527,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Volta,Ghana,7.022950779493447,0.11501564576103795,0.11501564576103795,7.022950779493447,0.11501564576103795,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Culuene,Brazil,-12.739879933303444,-59.49369084737094,300.50630915262906,-12.739879933303444,300.50630915262906,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Godävari,India,19.031842465657004,91.01373943922222,91.01373943922222,19.031842465657004,91.01373943922222,2024-08-31,-0.032999999821186066,0.00800000037997961,0.03395585360844216,False,uv3z_08-31-2024.nc4,bottom
Tobol,Russia,79.66442508098,75.94022157333518,75.94022157333518,79.66442508098,75.94022157333518,2024-08-31,-0.01600000075995922,0.006000000052154064,0.01708800822051957,False,uv3z_08-31-2024.nc4,bottom
Lower Tunguska,Russia,90.0,97.9179394980902,97.9179394980902,90.0,97.9179394980902,2024-08-31,0.0,0.0010000000474974513,0.0010000000474974513,False,uv3z_08-31-2024.nc4,bottom
Marañón,Peru,-4.9259885739910905,-81.81417279016422,278.1858272098358,-4.9259885739910905,278.1858272098358,2024-08-31,0.0010000000474974513,-0.023000001907348633,0.02302173077405423,False,uv3z_08-31-2024.nc4,bottom
Caquetá,Colombia,-1.3268610236981622,-77.31687623315999,282.68312376684,-1.3268610236981622,282.68312376684,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Pamir,Afghanistan,44.1742549514556,80.88176334433034,80.88176334433034,44.1742549514556,80.88176334433034,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Indigirka,Russia,90.0,167.0136973994626,167.0136973994626,90.0,167.0136973994626,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0014142136295446348,False,uv3z_08-31-2024.nc4,bottom
Juruena,Brazil,-12.211457807992604,-65.29901859880619,294.7009814011938,-12.211457807992604,294.7009814011938,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Colorado,Argentina,-46.668039641502325,-72.32462104179857,287.67537895820146,-46.668039641502325,287.67537895820146,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Bío-Bío,Chile,-43.85158997757807,-81.44857957967812,278.55142042032185,-43.85158997757807,278.55142042032185,2024-08-31,-0.004000000189989805,0.0,0.004000000189989805,False,uv3z_08-31-2024.nc4,bottom
Panj,Afghanistan,44.16374726190522,75.9332641051606,75.9332641051606,44.16374726190522,75.9332641051606,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Santa Cruz,Argentina,-64.16481781661078,-76.82504302395934,283.1749569760407,-64.16481781661078,283.1749569760407,2024-08-31,-0.009000000543892384,0.00800000037997961,0.012041595237747244,False,uv3z_08-31-2024.nc4,bottom
Xingu,Brazil,-4.266075343546975,-58.56372738644216,301.43627261355783,-4.266075343546975,301.43627261355783,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Amu Darya,Uzbekistan,55.01323621893107,64.91677852227141,64.91677852227141,55.01323621893107,64.91677852227141,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Tapajós,Brazil,-2.6681667822256765,-60.866160155246995,299.133839844753,-2.6681667822256765,299.133839844753,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Trofimovskaya Protoka,Russia,90.0,140.83247288241895,140.83247288241895,90.0,140.83247288241895,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0014142136295446348,False,uv3z_08-31-2024.nc4,bottom
Tumatskaya Protoka,Russia,90.0,140.89166571712303,140.89166571712303,90.0,140.89166571712303,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0014142136295446348,False,uv3z_08-31-2024.nc4,bottom
Japurá,Brazil,-3.524161116859417,-72.13127952385341,287.86872047614656,-3.524161116859417,287.86872047614656,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Xi,China,25.64381037468403,125.97528879258526,125.97528879258526,25.64381037468403,125.97528879258526,2024-08-31,-0.0010000000474974513,0.0,0.0010000000474974513,False,uv3z_08-31-2024.nc4,bottom
Orange,South Africa,-33.00969403761463,18.353311847559958,18.353311847559958,-33.00969403761463,18.353311847559958,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Paraná,Brazil,-29.106358359973584,-60.79223705589209,299.2077629441079,-29.106358359973584,299.2077629441079,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Paraná,Brazil,-29.106358359973584,-60.79223705589209,299.2077629441079,-29.106358359973584,299.2077629441079,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Araguaia,Brazil,-5.872157112866128,-54.47670403085768,305.52329596914234,-5.872157112866128,305.52329596914234,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Vaal,South Africa,-31.79275622474394,29.04416831566299,29.04416831566299,-31.79275622474394,29.04416831566299,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Vaal,South Africa,-31.87405116928496,28.522629978670093,28.522629978670093,-31.87405116928496,28.522629978670093,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Aldan,Russia,90.0,144.02926644297796,144.02926644297796,90.0,144.02926644297796,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0014142136295446348,False,uv3z_08-31-2024.nc4,bottom
São Francisco,Brazil,-12.400748982118582,-48.03430592207742,311.9656940779226,-12.400748982118582,311.9656940779226,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
São Francisco,Brazil,-11.67213046234618,-40.52926326007038,319.47073673992963,-11.67213046234618,319.47073673992963,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Shishhid Gol,Mongolia,66.4981736259877,110.68136050913635,110.68136050913635,66.4981736259877,110.68136050913635,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Shishhid Gol,Mongolia,66.6079616237724,110.55117975696355,110.55117975696355,66.6079616237724,110.55117975696355,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Paranaíba,Brazil,-21.434238806832028,-56.20492825437923,303.79507174562076,-21.434238806832028,303.79507174562076,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Paranaíba,Brazil,-20.69600750961713,-54.66721907735691,305.3327809226431,-20.69600750961713,305.3327809226431,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Yenisey,Russia,90.0,92.59194325522941,92.59194325522941,90.0,92.59194325522941,2024-08-31,0.0,0.0010000000474974513,0.0010000000474974513,False,uv3z_08-31-2024.nc4,bottom
Ob,Russia,71.13979377759156,90.54068595857098,90.54068595857098,71.13979377759156,90.54068595857098,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Ob,Russia,72.96925017462391,92.4234420728763,92.4234420728763,72.96925017462391,92.4234420728763,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Tocantins,Brazil,-4.243509481876659,-55.31160021180724,304.6883997881928,-4.243509481876659,304.6883997881928,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Tocantins,Brazil,-2.960552328241313,-55.29284766086794,304.70715233913205,-2.960552328241313,304.70715233913205,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Bafing,Mali,15.426793696358528,-12.079360565912689,347.9206394340873,15.426793696358528,347.9206394340873,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Bénoué,Cameroon,10.543066466741715,13.27381652791571,13.27381652791571,10.543066466741715,13.27381652791571,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Indaiá,Brazil,-21.46978940715176,-50.19253429192008,309.8074657080799,-21.46978940715176,309.8074657080799,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
Kolyma,Russia,90.0,178.95499570628596,178.95499570628596,90.0,178.95499570628596,2024-08-31,0.0010000000474974513,0.0010000000474974513,0.0014142136295446348,False,uv3z_08-31-2024.nc4,bottom
N'Mai,Myanmar,29.435401231160558,108.52128406180984,108.52128406180984,29.435401231160558,108.52128406180984,2024-08-31,,,,False,uv3z_08-31-2024.nc4,bottom
